date;age60;reported;nowcast_est;nowcast_0.025;nowcast_0.975;reported7;nowcast7_est;nowcast7_0.025;nowcast7_0.975;F_est;F_0.025;F_0.975
2020-08-27;0-60;3;3,0;3;3;27;27,0;27;27;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-27;60+;7;7,0;7;7;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-27;alle;10;10,0;10;10;53;53,0;53;53;NA;NA;NA
2020-08-26;0-60;5;5,0;5;5;29;29,0;29;29;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-26;60+;3;3,0;3;3;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-26;alle;8;8,0;8;8;49;49,0;49;49;NA;NA;NA
2020-08-25;0-60;6;6,0;6;6;28;28,0;28;28;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-25;60+;4;4,0;4;4;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-25;alle;10;10,0;10;10;46;46,0;46;46;NA;NA;NA
2020-08-24;0-60;6;6,0;6;6;25;25,0;25;25;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-24;60+;5;5,0;5;5;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-24;alle;11;11,0;11;11;42;42,0;42;42;NA;NA;NA
2020-08-23;0-60;2;2,0;2;2;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-23;60+;1;1,0;1;1;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-23;alle;3;3,0;3;3;35;35,0;35;35;NA;NA;NA
2020-08-22;0-60;2;2,0;2;2;23;23,0;23;23;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-22;60+;2;2,0;2;2;16;16,0;16;16;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-22;alle;4;4,0;4;4;39;39,0;39;39;NA;NA;NA
2020-08-21;0-60;3;3,0;3;3;24;24,0;24;24;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-21;60+;4;4,0;4;4;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-21;alle;7;7,0;7;7;39;39,0;39;39;NA;NA;NA
2020-08-20;0-60;5;5,0;5;5;24;24,0;24;24;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-20;60+;1;1,0;1;1;16;16,0;16;16;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-20;alle;6;6,0;6;6;40;40,0;40;40;NA;NA;NA
2020-08-19;0-60;4;4,0;4;4;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-19;60+;1;1,0;1;1;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-19;alle;5;5,0;5;5;40;40,0;40;40;NA;NA;NA
2020-08-18;0-60;3;3,0;3;3;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-18;60+;3;3,0;3;3;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-18;alle;6;6,0;6;6;40;40,0;40;40;NA;NA;NA
2020-08-17;0-60;2;2,0;2;2;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-17;60+;2;2,0;2;2;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-17;alle;4;4,0;4;4;41;41,0;41;41;NA;NA;NA
2020-08-16;0-60;4;4,0;4;4;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-16;60+;3;3,0;3;3;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-16;alle;7;7,0;7;7;41;41,0;41;41;NA;NA;NA
2020-08-15;0-60;3;3,0;3;3;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-15;60+;1;1,0;1;1;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-15;alle;4;4,0;4;4;38;38,0;38;38;NA;NA;NA
2020-08-14;0-60;3;3,0;3;3;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-14;60+;5;5,0;5;5;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-14;alle;8;8,0;8;8;37;37,0;37;37;NA;NA;NA
2020-08-13;0-60;3;3,0;3;3;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-13;60+;3;3,0;3;3;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-13;alle;6;6,0;6;6;33;33,0;33;33;NA;NA;NA
2020-08-12;0-60;3;3,0;3;3;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-12;60+;2;2,0;2;2;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-12;alle;5;5,0;5;5;34;34,0;34;34;NA;NA;NA
2020-08-11;0-60;4;4,0;4;4;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-11;60+;3;3,0;3;3;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-11;alle;7;7,0;7;7;33;33,0;33;33;NA;NA;NA
2020-08-10;0-60;2;2,0;2;2;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-10;60+;2;2,0;2;2;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-10;alle;4;4,0;4;4;34;34,0;34;34;NA;NA;NA
2020-08-09;0-60;1;1,0;1;1;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-09;60+;3;3,0;3;3;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-09;alle;4;4,0;4;4;33;33,0;33;33;NA;NA;NA
2020-08-08;0-60;1;1,0;1;1;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-08;60+;2;2,0;2;2;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-08;alle;3;3,0;3;3;36;36,0;36;36;NA;NA;NA
2020-08-07;0-60;1;1,0;1;1;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-07;60+;3;3,0;3;3;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-07;alle;4;4,0;4;4;39;39,0;39;39;NA;NA;NA
2020-08-06;0-60;3;3,0;3;3;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-06;60+;4;4,0;4;4;16;16,0;16;16;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-06;alle;7;7,0;7;7;42;42,0;42;42;NA;NA;NA
2020-08-05;0-60;0;0,0;0;0;27;27,0;27;27;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-05;60+;4;4,0;4;4;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-05;alle;4;4,0;4;4;41;41,0;41;41;NA;NA;NA
2020-08-04;0-60;4;4,0;4;4;31;31,0;31;31;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-04;60+;4;4,0;4;4;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-04;alle;8;8,0;8;8;43;43,0;43;43;NA;NA;NA
2020-08-03;0-60;2;2,0;2;2;33;33,0;33;33;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-03;60+;1;1,0;1;1;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-03;alle;3;3,0;3;3;45;45,0;45;45;NA;NA;NA
2020-08-02;0-60;7;7,0;7;7;35;35,0;35;35;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-02;60+;0;0,0;0;0;13;13,0;13;13;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-02;alle;7;7,0;7;7;48;48,0;48;48;NA;NA;NA
2020-08-01;0-60;4;4,0;4;4;28;28,0;28;28;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-01;60+;2;2,0;2;2;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-01;alle;6;6,0;6;6;42;42,0;42;42;NA;NA;NA
2020-07-31;0-60;6;6,0;6;6;27;27,0;27;27;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-31;60+;1;1,0;1;1;13;13,0;13;13;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-31;alle;7;7,0;7;7;40;40,0;40;40;NA;NA;NA
2020-07-30;0-60;4;4,0;4;4;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-30;60+;2;2,0;2;2;16;16,0;16;16;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-30;alle;6;6,0;6;6;38;38,0;38;38;NA;NA;NA
2020-07-29;0-60;4;4,0;4;4;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-29;60+;2;2,0;2;2;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-29;alle;6;6,0;6;6;41;41,0;41;41;NA;NA;NA
2020-07-28;0-60;6;6,0;6;6;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-28;60+;4;4,0;4;4;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-28;alle;10;10,0;10;10;39;39,0;39;39;NA;NA;NA
2020-07-27;0-60;4;4,0;4;4;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-27;60+;2;2,0;2;2;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-27;alle;6;6,0;6;6;32;32,0;32;32;NA;NA;NA
2020-07-26;0-60;0;0,0;0;0;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-26;60+;1;1,0;1;1;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-26;alle;1;1,0;1;1;34;34,0;34;34;NA;NA;NA
2020-07-25;0-60;3;3,0;3;3;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-25;60+;1;1,0;1;1;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-25;alle;4;4,0;4;4;38;38,0;38;38;NA;NA;NA
2020-07-24;0-60;1;1,0;1;1;16;16,0;16;16;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-24;60+;4;4,0;4;4;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-24;alle;5;5,0;5;5;36;36,0;36;36;NA;NA;NA
2020-07-23;0-60;4;4,0;4;4;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-23;60+;5;5,0;5;5;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-23;alle;9;9,0;9;9;37;37,0;37;37;NA;NA;NA
2020-07-22;0-60;2;2,0;2;2;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-22;60+;2;2,0;2;2;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-22;alle;4;4,0;4;4;36;36,0;36;36;NA;NA;NA
2020-07-21;0-60;1;1,0;1;1;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-21;60+;2;2,0;2;2;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-21;alle;3;3,0;3;3;36;36,0;36;36;NA;NA;NA
2020-07-20;0-60;3;3,0;3;3;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-20;60+;5;5,0;5;5;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-20;alle;8;8,0;8;8;43;43,0;43;43;NA;NA;NA
2020-07-19;0-60;3;3,0;3;3;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-19;60+;2;2,0;2;2;24;24,0;24;24;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-19;alle;5;5,0;5;5;41;41,0;41;41;NA;NA;NA
2020-07-18;0-60;2;2,0;2;2;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-18;60+;0;0,0;0;0;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-18;alle;2;2,0;2;2;40;40,0;40;40;NA;NA;NA
2020-07-17;0-60;3;3,0;3;3;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-17;60+;3;3,0;3;3;25;25,0;25;25;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-17;alle;6;6,0;6;6;42;42,0;42;42;NA;NA;NA
2020-07-16;0-60;3;3,0;3;3;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-16;60+;5;5,0;5;5;25;25,0;25;25;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-16;alle;8;8,0;8;8;43;43,0;43;43;NA;NA;NA
2020-07-15;0-60;0;0,0;0;0;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-15;60+;4;4,0;4;4;24;24,0;24;24;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-15;alle;4;4,0;4;4;42;42,0;42;42;NA;NA;NA
2020-07-14;0-60;3;3,0;3;3;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-14;60+;7;7,0;7;7;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-14;alle;10;10,0;10;10;42;42,0;42;42;NA;NA;NA
2020-07-13;0-60;3;3,0;3;3;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-13;60+;3;3,0;3;3;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-13;alle;6;6,0;6;6;36;36,0;36;36;NA;NA;NA
2020-07-12;0-60;4;4,0;4;4;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-12;60+;0;0,0;0;0;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-12;alle;4;4,0;4;4;37;37,0;37;37;NA;NA;NA
2020-07-11;0-60;1;1,0;1;1;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-11;60+;3;3,0;3;3;23;23,0;23;23;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-11;alle;4;4,0;4;4;40;40,0;40;40;NA;NA;NA
2020-07-10;0-60;4;4,0;4;4;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-10;60+;3;3,0;3;3;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-10;alle;7;7,0;7;7;39;39,0;39;39;NA;NA;NA
2020-07-09;0-60;3;3,0;3;3;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-09;60+;4;4,0;4;4;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-09;alle;7;7,0;7;7;36;36,0;36;36;NA;NA;NA
2020-07-08;0-60;2;2,0;2;2;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-08;60+;2;2,0;2;2;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-08;alle;4;4,0;4;4;31;31,0;31;31;NA;NA;NA
2020-07-07;0-60;1;1,0;1;1;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-07;60+;3;3,0;3;3;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-07;alle;4;4,0;4;4;36;36,0;36;36;NA;NA;NA
2020-07-06;0-60;2;2,0;2;2;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-06;60+;5;5,0;5;5;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-06;alle;7;7,0;7;7;35;35,0;35;35;NA;NA;NA
2020-07-05;0-60;4;4,0;4;4;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-05;60+;3;3,0;3;3;16;16,0;16;16;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-05;alle;7;7,0;7;7;34;34,0;34;34;NA;NA;NA
2020-07-04;0-60;1;1,0;1;1;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-04;60+;2;2,0;2;2;16;16,0;16;16;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-04;alle;3;3,0;3;3;30;30,0;30;30;NA;NA;NA
2020-07-03;0-60;2;2,0;2;2;16;16,0;16;16;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-03;60+;2;2,0;2;2;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-03;alle;4;4,0;4;4;33;33,0;33;33;NA;NA;NA
2020-07-02;0-60;0;0,0;0;0;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-02;60+;2;2,0;2;2;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-02;alle;2;2,0;2;2;35;35,0;35;35;NA;NA;NA
2020-07-01;0-60;5;5,0;5;5;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-01;60+;4;4,0;4;4;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-07-01;alle;9;9,0;9;9;41;41,0;41;41;NA;NA;NA
2020-06-30;0-60;1;1,0;1;1;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-30;60+;2;2,0;2;2;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-30;alle;3;3,0;3;3;34;34,0;34;34;NA;NA;NA
2020-06-29;0-60;5;5,0;5;5;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-29;60+;1;1,0;1;1;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-29;alle;6;6,0;6;6;34;34,0;34;34;NA;NA;NA
2020-06-28;0-60;0;0,0;0;0;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-28;60+;3;3,0;3;3;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-28;alle;3;3,0;3;3;32;32,0;32;32;NA;NA;NA
2020-06-27;0-60;3;3,0;3;3;25;25,0;25;25;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-27;60+;3;3,0;3;3;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-27;alle;6;6,0;6;6;40;40,0;40;40;NA;NA;NA
2020-06-26;0-60;4;4,0;4;4;23;23,0;23;23;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-26;60+;2;2,0;2;2;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-26;alle;6;6,0;6;6;35;35,0;35;35;NA;NA;NA
2020-06-25;0-60;8;8,0;8;8;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-25;60+;0;0,0;0;0;13;13,0;13;13;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-25;alle;8;8,0;8;8;35;35,0;35;35;NA;NA;NA
2020-06-24;0-60;1;1,0;1;1;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-24;60+;1;1,0;1;1;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-24;alle;2;2,0;2;2;28;28,0;28;28;NA;NA;NA
2020-06-23;0-60;1;1,0;1;1;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-23;60+;2;2,0;2;2;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-23;alle;3;3,0;3;3;29;29,0;29;29;NA;NA;NA
2020-06-22;0-60;0;0,0;0;0;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-22;60+;4;4,0;4;4;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-22;alle;4;4,0;4;4;29;29,0;29;29;NA;NA;NA
2020-06-21;0-60;8;8,0;8;8;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-21;60+;3;3,0;3;3;14;14,0;14;14;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-21;alle;11;11,0;11;11;31;31,0;31;31;NA;NA;NA
2020-06-20;0-60;1;1,0;1;1;9;9,0;9;9;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-20;60+;0;0,0;0;0;13;13,0;13;13;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-20;alle;1;1,0;1;1;22;22,0;22;22;NA;NA;NA
2020-06-19;0-60;3;3,0;3;3;10;10,0;10;10;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-19;60+;3;3,0;3;3;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-19;alle;6;6,0;6;6;25;25,0;25;25;NA;NA;NA
2020-06-18;0-60;0;0,0;0;0;12;12,0;12;12;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-18;60+;1;1,0;1;1;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-18;alle;1;1,0;1;1;29;29,0;29;29;NA;NA;NA
2020-06-17;0-60;1;1,0;1;1;15;15,0;15;15;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-17;60+;2;2,0;2;2;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-17;alle;3;3,0;3;3;33;33,0;33;33;NA;NA;NA
2020-06-16;0-60;2;2,0;2;2;16;16,0;16;16;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-16;60+;1;1,0;1;1;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-16;alle;3;3,0;3;3;37;37,0;37;37;NA;NA;NA
2020-06-15;0-60;2;2,0;2;2;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-15;60+;4;4,0;4;4;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-15;alle;6;6,0;6;6;40;40,0;40;40;NA;NA;NA
2020-06-14;0-60;0;0,0;0;0;17;17,0;17;17;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-14;60+;2;2,0;2;2;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-14;alle;2;2,0;2;2;38;38,0;38;38;NA;NA;NA
2020-06-13;0-60;2;2,0;2;2;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-13;60+;2;2,0;2;2;21;21,0;21;21;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-13;alle;4;4,0;4;4;41;41,0;41;41;NA;NA;NA
2020-06-12;0-60;5;5,0;5;5;20;20,0;20;20;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-12;60+;5;5,0;5;5;23;23,0;23;23;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-12;alle;10;10,0;10;10;43;43,0;43;43;NA;NA;NA
2020-06-11;0-60;3;3,0;3;3;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-11;60+;2;2,0;2;2;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-11;alle;5;5,0;5;5;45;45,0;45;45;NA;NA;NA
2020-06-10;0-60;2;2,0;2;2;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-10;60+;5;5,0;5;5;27;27,0;27;27;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-10;alle;7;7,0;7;7;49;49,0;49;49;NA;NA;NA
2020-06-09;0-60;4;4,0;4;4;23;23,0;23;23;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-09;60+;2;2,0;2;2;29;29,0;29;29;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-09;alle;6;6,0;6;6;52;52,0;52;52;NA;NA;NA
2020-06-08;0-60;1;1,0;1;1;23;23,0;23;23;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-08;60+;3;3,0;3;3;39;39,0;39;39;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-08;alle;4;4,0;4;4;62;62,0;62;62;NA;NA;NA
2020-06-07;0-60;3;3,0;3;3;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-07;60+;2;2,0;2;2;41;41,0;41;41;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-07;alle;5;5,0;5;5;67;67,0;67;67;NA;NA;NA
2020-06-06;0-60;2;2,0;2;2;25;25,0;25;25;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-06;60+;4;4,0;4;4;43;43,0;43;43;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-06;alle;6;6,0;6;6;68;68,0;68;68;NA;NA;NA
2020-06-05;0-60;4;4,0;4;4;25;25,0;25;25;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-05;60+;8;8,0;8;8;46;46,0;46;46;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-05;alle;12;12,0;12;12;71;71,0;71;71;NA;NA;NA
2020-06-04;0-60;6;6,0;6;6;27;27,0;27;27;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-04;60+;3;3,0;3;3;45;45,0;45;45;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-04;alle;9;9,0;9;9;72;72,0;72;72;NA;NA;NA
2020-06-03;0-60;3;3,0;3;3;24;24,0;24;24;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-03;60+;7;7,0;7;7;52;52,0;52;52;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-03;alle;10;10,0;10;10;76;76,0;76;76;NA;NA;NA
2020-06-02;0-60;4;4,0;4;4;29;29,0;29;29;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-02;60+;12;12,0;12;12;57;57,0;57;57;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-02;alle;16;16,0;16;16;86;86,0;86;86;NA;NA;NA
2020-06-01;0-60;4;4,0;4;4;27;27,0;27;27;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-01;60+;5;5,0;5;5;47;47,0;47;47;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-06-01;alle;9;9,0;9;9;74;74,0;74;74;NA;NA;NA
2020-05-31;0-60;2;2,0;2;2;24;24,0;24;24;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-31;60+;4;4,0;4;4;54;54,0;54;54;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-31;alle;6;6,0;6;6;78;78,0;78;78;NA;NA;NA
2020-05-30;0-60;2;2,0;2;2;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-30;60+;7;7,0;7;7;53;53,0;53;53;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-30;alle;9;9,0;9;9;79;79,0;79;79;NA;NA;NA
2020-05-29;0-60;6;6,0;6;6;29;29,0;29;29;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-29;60+;7;7,0;7;7;61;61,0;61;61;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-29;alle;13;13,0;13;13;90;90,0;90;90;NA;NA;NA
2020-05-28;0-60;3;3,0;3;3;27;27,0;27;27;1,0000000000000000;1,000000000000000;1,0000000000000000
